"intratherm_id","genus_species","phylum","class","order","family","extractor","ref","original_compilation","population_id","acclim_temp","latitude","longitude","coordinates_source","location_description","acclim_time","parameter_value","parameter_tmax_or_tmin","error_estimate","error_type","sample_size","metric_type","metric_description","ramping_rate","ramping_to_reach_st","duration_of_chronic_exposure","temp_before_pretreament_held_or_ff_for_field_fresh","timing_of_collection","elevation_of_collection","life_stage.x","notes.x","realm_general2","Notes","genus","species","maximum_body_size_svl_hbl_cm","source_for_maximum_body_size","season_inactive","logic_source_for_season_inactive","migratory","source_logic_for_migration_info","season_when_away_10km","season_when_away_100km","logic_source_season_when_away","data_gatherer","lifespan_days","lifespan_days_reference","is_in_south","season_when_away_100km_start","season_when_away_100km_stop","season_inactive_start","season_inactive_stop","season_inactive_start2","season_inactive_stop2","experienced_var_mean","experienced_var_max","sd_cumulative"
2568,"Rhinichthys cobitis","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Carveth et al. 2006","Comte","Rhinichthys cobitis_32.874_-110.809",30,32.874,-110.809,"inferred","centroid of Aravaipa Creek,Bonita Creek, San Pedro River, Verde River, Arizona, United States",14,36.8,"tmax",0.88,"SD",12,"lethal","death","0.3",NA,NA,"held","Summer/Spring",NA,"Adult","Specific location where individuals were collected is unclear (some taken from tanks in Argentina?)","Freshwater",NA,"Rhinichthys","cobitis",6,"NatureServe, 2020","","NatureServe, 2020","non-migratory","IUCN, 2020","","","","Wilco+Piero/Nikki","1825","Froese & Pauly, 2000","N","","","","","","","8.03147829687953","8.56781899839975",8.0439667470014
2569,"Rhinichthys cobitis","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Carveth et al. 2006","Comte","Rhinichthys cobitis_32.874_-110.809",25,32.874,-110.809,"inferred","centroid of Aravaipa Creek,Bonita Creek, San Pedro River, Verde River, Arizona, United States",14,36.4,"tmax",0.18,"SD",12,"critical","flaring operculum","0.3",NA,NA,"held","Summer/Spring",NA,"Adult","Specific location where individuals were collected is unclear (some taken from tanks in Argentina?)","Freshwater",NA,"Rhinichthys","cobitis",6,"NatureServe, 2020","","NatureServe, 2020","non-migratory","IUCN, 2020","","","","Wilco+Piero/Nikki","1825","Froese & Pauly, 2000","N","","","","","","","8.03147829687953","8.56781899839975",8.0439667470014
2570,"Rhinichthys cobitis","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Carveth et al. 2006","Comte","Rhinichthys cobitis_32.874_-110.809",30,32.874,-110.809,"inferred","centroid of Aravaipa Creek,Bonita Creek, San Pedro River, Verde River, Arizona, United States",14,36.5,"tmax",0.71,"SD",12,"critical","flaring operculum","0.3",NA,NA,"held","Summer/Spring",NA,"Adult","Specific location where individuals were collected is unclear (some taken from tanks in Argentina?)","Freshwater",NA,"Rhinichthys","cobitis",6,"NatureServe, 2020","","NatureServe, 2020","non-migratory","IUCN, 2020","","","","Wilco+Piero/Nikki","1825","Froese & Pauly, 2000","N","","","","","","","8.03147829687953","8.56781899839975",8.0439667470014
2571,"Rhinichthys cobitis","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Carveth et al. 2006","Comte","Rhinichthys cobitis_32.874_-110.809",25,32.874,-110.809,"inferred","centroid of Aravaipa Creek,Bonita Creek, San Pedro River, Verde River, Arizona, United States",14,35.3,"tmax",0.35,"SD",12,"critical","LOE","0.3",NA,NA,"held","Summer/Spring",NA,"Adult","Specific location where individuals were collected is unclear (some taken from tanks in Argentina?)","Freshwater",NA,"Rhinichthys","cobitis",6,"NatureServe, 2020","","NatureServe, 2020","non-migratory","IUCN, 2020","","","","Wilco+Piero/Nikki","1825","Froese & Pauly, 2000","N","","","","","","","8.03147829687953","8.56781899839975",8.0439667470014
2572,"Rhinichthys cobitis","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Carveth et al. 2006","Comte","Rhinichthys cobitis_32.874_-110.809",30,32.874,-110.809,"inferred","centroid of Aravaipa Creek,Bonita Creek, San Pedro River, Verde River, Arizona, United States",14,36.4,"tmax",0.18,"SD",12,"critical","LOE","0.3",NA,NA,"held","Summer/Spring",NA,"Adult","Specific location where individuals were collected is unclear (some taken from tanks in Argentina?)","Freshwater",NA,"Rhinichthys","cobitis",6,"NatureServe, 2020","","NatureServe, 2020","non-migratory","IUCN, 2020","","","","Wilco+Piero/Nikki","1825","Froese & Pauly, 2000","N","","","","","","","8.03147829687953","8.56781899839975",8.0439667470014
2635,"Salmo trutta","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Lee & Rinne 1980","Comte","Salmo trutta_33.99_-110.15",10,33.99,-110.15,"","Fort Apache Indian Reservation Arizona US",14,28.96,"tmax",0.41,"SD",5,"critical","LOE","0.02",NA,NA,NA,NA,NA,"Adult",NA,"Freshwater",NA,"Salmo","trutta",140,"Froese & Pauly, 2000","","","migratory","IUCN, 2020","May-Oct","","Saraniemi et al., 2008;IUCN, 2020","Nikki","13870","NatureServe, 2020","N","","","","","","","8.52036372950079","8.6539843782232",8.49964991131152
2636,"Salmo trutta","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Lee & Rinne 1980","Comte","Salmo trutta_33.99_-110.15",20,33.99,-110.15,"","Fort Apache Indian Reservation Arizona US",14,29.85,"tmax",0.58,"SD",5,"critical","LOE","0.02",NA,NA,NA,NA,NA,"Adult",NA,"Freshwater",NA,"Salmo","trutta",140,"Froese & Pauly, 2000","","","migratory","IUCN, 2020","May-Oct","","Saraniemi et al., 2008;IUCN, 2020","Nikki","13870","NatureServe, 2020","N","","","","","","","8.52036372950079","8.6539843782232",8.49964991131152
2701,"Salvelinus fontinalis","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Lee & Rinne 1980","Comte","Salvelinus fontinalis_33.99_-110.15",10,33.99,-110.15,"","Fort Apache Indian Reservation Arizona US",14,28.74,"tmax",0.67,"SD",5,"critical","LOE","0.02",NA,NA,NA,NA,NA,"Adult",NA,"Freshwater",NA,"Salvelinus","fontinalis",86,"Froese & Pauly, 2000","","","migratory","NatureServe, 2020;Riede, 2004","Fall","","NatureServe, 2020;Meyers et al., 2015","Nacho/Nikki","8760","Altman & Dittmer, 1962;Froese & Pauly, 2000","N","","","","","","","8.50668973041898","8.73717399867048",8.49964991131152
2702,"Salvelinus fontinalis","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Lee & Rinne 1980","Comte","Salvelinus fontinalis_33.99_-110.15",20,33.99,-110.15,"","Fort Apache Indian Reservation Arizona US",14,29.76,"tmax",0.35,"SD",5,"critical","LOE","0.02",NA,NA,NA,NA,NA,"Adult",NA,"Freshwater",NA,"Salvelinus","fontinalis",86,"Froese & Pauly, 2000","","","migratory","NatureServe, 2020;Riede, 2004","Fall","","NatureServe, 2020;Meyers et al., 2015","Nacho/Nikki","8760","Altman & Dittmer, 1962;Froese & Pauly, 2000","N","","","","","","","8.50668973041898","8.73717399867048",8.49964991131152
2715,"Salvelinus namaycush","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Kelly et al. 2014","Comte","Salvelinus namaycush_45.73_-78.4",8,45.73,-78.4,"","Lake Opeongo Ontario Canada",28,26.11,"tmax",0.48,"SD",10,"critical","LOE","0.17",NA,NA,NA,NA,NA,"Adult",NA,"Freshwater",NA,"Salvelinus","namaycush",150,"Froese & Pauly, 2000","","Flavelle et al., 2001","migratory","NatureServe, 2020","Fall","Fall","NatureServe, 2020","Nacho/Nikki","18250","Meyers et al., 2015;Froese & Pauly, 2000","N","0.708","0.792","","","","","12.7294492775886","12.8896497391802",12.7192453090104
2716,"Salvelinus namaycush","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Kelly et al. 2014","Comte","Salvelinus namaycush_45.73_-78.4",11,45.73,-78.4,"","Lake Opeongo Ontario Canada",28,26.17,"tmax",0.48,"SD",10,"critical","LOE","0.17",NA,NA,NA,NA,NA,"Adult",NA,"Freshwater",NA,"Salvelinus","namaycush",150,"Froese & Pauly, 2000","","Flavelle et al., 2001","migratory","NatureServe, 2020","Fall","Fall","NatureServe, 2020","Nacho/Nikki","18250","Meyers et al., 2015;Froese & Pauly, 2000","N","0.708","0.792","","","","","12.7294492775886","12.8896497391802",12.7192453090104
2717,"Salvelinus namaycush","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Kelly et al. 2014","Comte","Salvelinus namaycush_45.73_-78.4",15,45.73,-78.4,"","Lake Opeongo Ontario Canada",28,28.29,"tmax",0.43,"SD",10,"critical","LOE","0.17",NA,NA,NA,NA,NA,"Adult",NA,"Freshwater",NA,"Salvelinus","namaycush",150,"Froese & Pauly, 2000","","Flavelle et al., 2001","migratory","NatureServe, 2020","Fall","Fall","NatureServe, 2020","Nacho/Nikki","18250","Meyers et al., 2015;Froese & Pauly, 2000","N","0.708","0.792","","","","","12.7294492775886","12.8896497391802",12.7192453090104
2718,"Salvelinus namaycush","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Kelly et al. 2014","Comte","Salvelinus namaycush_45.73_-78.4",19,45.73,-78.4,"","Lake Opeongo Ontario Canada",28,29.02,"tmax",0.5,"SD",10,"critical","LOE","0.17",NA,NA,NA,NA,NA,"Adult",NA,"Freshwater",NA,"Salvelinus","namaycush",150,"Froese & Pauly, 2000","","Flavelle et al., 2001","migratory","NatureServe, 2020","Fall","Fall","NatureServe, 2020","Nacho/Nikki","18250","Meyers et al., 2015;Froese & Pauly, 2000","N","0.708","0.792","","","","","12.7294492775886","12.8896497391802",12.7192453090104
2719,"Salvelinus namaycush","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Kelly et al. 2014","Comte","Salvelinus namaycush_45.76_-81.96",8,45.76,-81.96,"","Lake Manitou Ontario Canada",28,26.02,"tmax",0.25,"SD",10,"critical","LOE","0.17",NA,NA,NA,NA,NA,"Adult",NA,"Freshwater",NA,"Salvelinus","namaycush",150,"Froese & Pauly, 2000","","Flavelle et al., 2001","migratory","NatureServe, 2020","Fall","Fall","NatureServe, 2020","Nacho/Nikki","18250","Meyers et al., 2015;Froese & Pauly, 2000","N","0.708","0.792","","","","","10.2013396084282","10.3126926803149",10.220139819323
2720,"Salvelinus namaycush","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Kelly et al. 2014","Comte","Salvelinus namaycush_45.76_-81.96",11,45.76,-81.96,"","Lake Manitou Ontario Canada",28,26.6,"tmax",0.27,"SD",10,"critical","LOE","0.17",NA,NA,NA,NA,NA,"Adult",NA,"Freshwater",NA,"Salvelinus","namaycush",150,"Froese & Pauly, 2000","","Flavelle et al., 2001","migratory","NatureServe, 2020","Fall","Fall","NatureServe, 2020","Nacho/Nikki","18250","Meyers et al., 2015;Froese & Pauly, 2000","N","0.708","0.792","","","","","10.2013396084282","10.3126926803149",10.220139819323
2721,"Salvelinus namaycush","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Kelly et al. 2014","Comte","Salvelinus namaycush_45.76_-81.96",15,45.76,-81.96,"","Lake Manitou Ontario Canada",28,28.3,"tmax",0.34,"SD",10,"critical","LOE","0.17",NA,NA,NA,NA,NA,"Adult",NA,"Freshwater",NA,"Salvelinus","namaycush",150,"Froese & Pauly, 2000","","Flavelle et al., 2001","migratory","NatureServe, 2020","Fall","Fall","NatureServe, 2020","Nacho/Nikki","18250","Meyers et al., 2015;Froese & Pauly, 2000","N","0.708","0.792","","","","","10.2013396084282","10.3126926803149",10.220139819323
2722,"Salvelinus namaycush","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Kelly et al. 2014","Comte","Salvelinus namaycush_45.76_-81.96",19,45.76,-81.96,"","Lake Manitou Ontario Canada",28,28.83,"tmax",0.32,"SD",10,"critical","LOE","0.17",NA,NA,NA,NA,NA,"Adult",NA,"Freshwater",NA,"Salvelinus","namaycush",150,"Froese & Pauly, 2000","","Flavelle et al., 2001","migratory","NatureServe, 2020","Fall","Fall","NatureServe, 2020","Nacho/Nikki","18250","Meyers et al., 2015;Froese & Pauly, 2000","N","0.708","0.792","","","","","10.2013396084282","10.3126926803149",10.220139819323
2723,"Salvelinus namaycush","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Kelly et al. 2014","Comte","Salvelinus namaycush_48.17_-91.3",8,48.17,-91.3,"","Lake Louisa Ontario Canada",28,26.13,"tmax",0.39,"SD",10,"critical","LOE","0.17",NA,NA,NA,NA,NA,"Adult",NA,"Freshwater",NA,"Salvelinus","namaycush",150,"Froese & Pauly, 2000","","Flavelle et al., 2001","migratory","NatureServe, 2020","Fall","Fall","NatureServe, 2020","Nacho/Nikki","18250","Meyers et al., 2015;Froese & Pauly, 2000","N","0.708","0.792","","","","","14.0439049414814","14.2327168510541",14.035760101146
