"intratherm_id","genus_species","phylum","class","order","family","extractor","ref","original_compilation","population_id","acclim_temp","latitude","longitude","coordinates_source","location_description","acclim_time","parameter_value","parameter_tmax_or_tmin","error_estimate","error_type","sample_size","metric_type","metric_description","ramping_rate","ramping_to_reach_st","duration_of_chronic_exposure","temp_before_pretreament_held_or_ff_for_field_fresh","timing_of_collection","elevation_of_collection","life_stage.x","notes.x","realm_general2","Notes","genus","species","maximum_body_size_svl_hbl_cm","source_for_maximum_body_size","season_inactive","logic_source_for_season_inactive","migratory","source_logic_for_migration_info","season_when_away_10km","season_when_away_100km","logic_source_season_when_away","data_gatherer","lifespan_days","lifespan_days_reference","is_in_south","season_when_away_100km_start","season_when_away_100km_stop","season_inactive_start","season_inactive_stop","season_inactive_start2","season_inactive_stop2","experienced_var_mean","experienced_var_max","sd_cumulative","ARR","std.error","statistic","p.value","conf.low","conf.high"
1208,"Ictalurus punctatus","Chordata","Teleostei","Siluriformes","Ictaluridae",NA,"Beitinger et al. 2000","Comte","Ictalurus punctatus_34.45_-96.64",25,34.45,-96.64,"","Connerville Johnston County Oklahoma US",20,38.7,"tmax",0.36,"SD",10,"critical","LOE","0.3",NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Ictalurus","punctatus",132,"Froese & Pauly, 2000","","Cooke & McKinley, 1999","non-migratory","IUCN, 2020","","","","Nikki","8760","Meyers et al., 2015;Froese & Pauly, 2000","N",NA,NA,NA,NA,"","",9.41413401609455,9.70299185209875,9.40118161505732,0.444406779661017,0.0235245445056236,18.8911959402564,7.65694804473105e-06,0.383935012863243,0.504878546458791
1209,"Ictalurus punctatus","Chordata","Teleostei","Siluriformes","Ictaluridae",NA,"Beitinger et al. 2000","Comte","Ictalurus punctatus_34.45_-96.64",30,34.45,-96.64,"","Connerville Johnston County Oklahoma US",20,40.3,"tmax",0.29,"SD",10,"critical","LOE","0.3",NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Ictalurus","punctatus",132,"Froese & Pauly, 2000","","Cooke & McKinley, 1999","non-migratory","IUCN, 2020","","","","Nikki","8760","Meyers et al., 2015;Froese & Pauly, 2000","N",NA,NA,NA,NA,"","",9.41413401609455,9.70299185209875,9.40118161505732,0.444406779661017,0.0235245445056236,18.8911959402564,7.65694804473105e-06,0.383935012863243,0.504878546458791
1212,"Ictalurus punctatus","Chordata","Teleostei","Siluriformes","Ictaluridae",NA,"Beitinger et al. 2000","Comte","Ictalurus punctatus_35.69_-79.4",12,35.69,-79.4,"","Carolina US",NA,34.5,"tmax",0.53,"SD",12,"critical","LOE","1",NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Ictalurus","punctatus",132,"Froese & Pauly, 2000","","Cooke & McKinley, 1999","non-migratory","IUCN, 2020","","","","Nikki","8760","Meyers et al., 2015;Froese & Pauly, 2000","N",NA,NA,NA,NA,"","",8.45199048826119,8.70639253176618,8.41257190594962,0.353571428571428,0.0465291949897544,7.59891566250574,0.00160915059165147,0.224385672893331,0.482757184249525
1213,"Ictalurus punctatus","Chordata","Teleostei","Siluriformes","Ictaluridae",NA,"Beitinger et al. 2000","Comte","Ictalurus punctatus_35.69_-79.4",16,35.69,-79.4,"","Carolina US",NA,34.2,"tmax",0.74,"SD",12,"critical","LOE","1",NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Ictalurus","punctatus",132,"Froese & Pauly, 2000","","Cooke & McKinley, 1999","non-migratory","IUCN, 2020","","","","Nikki","8760","Meyers et al., 2015;Froese & Pauly, 2000","N",NA,NA,NA,NA,"","",8.45199048826119,8.70639253176618,8.41257190594962,0.353571428571428,0.0465291949897544,7.59891566250574,0.00160915059165147,0.224385672893331,0.482757184249525
1214,"Ictalurus punctatus","Chordata","Teleostei","Siluriformes","Ictaluridae",NA,"Beitinger et al. 2000","Comte","Ictalurus punctatus_35.69_-79.4",20,35.69,-79.4,"","Carolina US",NA,35.5,"tmax",0.38,"SD",12,"critical","LOE","1",NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Ictalurus","punctatus",132,"Froese & Pauly, 2000","","Cooke & McKinley, 1999","non-migratory","IUCN, 2020","","","","Nikki","8760","Meyers et al., 2015;Froese & Pauly, 2000","N",NA,NA,NA,NA,"","",8.45199048826119,8.70639253176618,8.41257190594962,0.353571428571428,0.0465291949897544,7.59891566250574,0.00160915059165147,0.224385672893331,0.482757184249525
1215,"Ictalurus punctatus","Chordata","Teleostei","Siluriformes","Ictaluridae",NA,"Beitinger et al. 2000","Comte","Ictalurus punctatus_35.69_-79.4",24,35.69,-79.4,"","Carolina US",NA,37.5,"tmax",0.52,"SD",12,"critical","LOE","1",NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Ictalurus","punctatus",132,"Froese & Pauly, 2000","","Cooke & McKinley, 1999","non-migratory","IUCN, 2020","","","","Nikki","8760","Meyers et al., 2015;Froese & Pauly, 2000","N",NA,NA,NA,NA,"","",8.45199048826119,8.70639253176618,8.41257190594962,0.353571428571428,0.0465291949897544,7.59891566250574,0.00160915059165147,0.224385672893331,0.482757184249525
1216,"Ictalurus punctatus","Chordata","Teleostei","Siluriformes","Ictaluridae",NA,"Beitinger et al. 2000","Comte","Ictalurus punctatus_35.69_-79.4",28,35.69,-79.4,"","Carolina US",NA,39.2,"tmax",0.58,"SD",12,"critical","LOE","1",NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Ictalurus","punctatus",132,"Froese & Pauly, 2000","","Cooke & McKinley, 1999","non-migratory","IUCN, 2020","","","","Nikki","8760","Meyers et al., 2015;Froese & Pauly, 2000","N",NA,NA,NA,NA,"","",8.45199048826119,8.70639253176618,8.41257190594962,0.353571428571428,0.0465291949897544,7.59891566250574,0.00160915059165147,0.224385672893331,0.482757184249525
1217,"Ictalurus punctatus","Chordata","Teleostei","Siluriformes","Ictaluridae",NA,"Beitinger et al. 2000","Comte","Ictalurus punctatus_35.69_-79.4",32,35.69,-79.4,"","Carolina US",NA,41,"tmax",0.31,"SD",12,"critical","LOE","1",NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Ictalurus","punctatus",132,"Froese & Pauly, 2000","","Cooke & McKinley, 1999","non-migratory","IUCN, 2020","","","","Nikki","8760","Meyers et al., 2015;Froese & Pauly, 2000","N",NA,NA,NA,NA,"","",8.45199048826119,8.70639253176618,8.41257190594962,0.353571428571428,0.0465291949897544,7.59891566250574,0.00160915059165147,0.224385672893331,0.482757184249525
1254,"Labeo rohita","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Brahmane et al. 2014","Comte","Labeo rohita_19.45_75.64",28,19.45,75.64,"","Maharashtra India",20,42.86,"tmax",0.07,"SD",6,"critical","LOE","0.3",NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Labeo","rohita",200,"Froese & Pauly, 2000","","","non-migratory","Mir et al., 2013","","","","Nikki","3650","Froese & Pauly, 2000","N",NA,NA,NA,NA,"","",4.32451289595861,4.69229646999666,4.34454686003325,0.439000000000001,0.0460922987059657,9.5243676780039,0.0108447103545577,0.24068084515235,0.637319154847652
1255,"Labeo rohita","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Brahmane et al. 2014","Comte","Labeo rohita_19.45_75.64",30,19.45,75.64,"","Maharashtra India",20,43.35,"tmax",0.05,"SD",6,"critical","LOE","0.3",NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Labeo","rohita",200,"Froese & Pauly, 2000","","","non-migratory","Mir et al., 2013","","","","Nikki","3650","Froese & Pauly, 2000","N",NA,NA,NA,NA,"","",4.32451289595861,4.69229646999666,4.34454686003325,0.439000000000001,0.0460922987059657,9.5243676780039,0.0108447103545577,0.24068084515235,0.637319154847652
1256,"Labeo rohita","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Brahmane et al. 2014","Comte","Labeo rohita_19.45_75.64",32,19.45,75.64,"","Maharashtra India",20,44.45,"tmax",0.05,"SD",6,"critical","LOE","0.3",NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Labeo","rohita",200,"Froese & Pauly, 2000","","","non-migratory","Mir et al., 2013","","","","Nikki","3650","Froese & Pauly, 2000","N",NA,NA,NA,NA,"","",4.32451289595861,4.69229646999666,4.34454686003325,0.439000000000001,0.0460922987059657,9.5243676780039,0.0108447103545577,0.24068084515235,0.637319154847652
1257,"Labeo rohita","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Brahmane et al. 2014","Comte","Labeo rohita_19.45_75.64",34,19.45,75.64,"","Maharashtra India",20,45.42,"tmax",0.07,"SD",6,"critical","LOE","0.3",NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Labeo","rohita",200,"Froese & Pauly, 2000","","","non-migratory","Mir et al., 2013","","","","Nikki","3650","Froese & Pauly, 2000","N",NA,NA,NA,NA,"","",4.32451289595861,4.69229646999666,4.34454686003325,0.439000000000001,0.0460922987059657,9.5243676780039,0.0108447103545577,0.24068084515235,0.637319154847652
1299,"Lepomis gibbosus","Chordata","Teleostei","Perciformes","Centrarchidae",NA,"Yoder et al. 2012","Comte","Lepomis gibbosus_42.08_-81.34",23.1,42.08,-81.34,"","Lake Erie",NA,37.5,"tmax",NA,"SD",NA,"critical","LOE",NA,NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Lepomis","gibbosus",40,"Froese & Pauly, 2000","","","non-migratory","NatureServe, 2020","","","","Sarah/Nikki","4380","Eakins, 2020b","N",NA,NA,NA,NA,"","",10.5643708712222,11.1447766435255,10.5768488018421,NA,NA,NA,NA,NA,NA
1395,"Leuciscus idus","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Horoszewicz 1973","Comte","Leuciscus idus_52.34_18.35",25,52.34,18.35,"","Lichenskie Lake Poland",NA,37.9,"tmax",0.49,"SD",NA,"lethal","death","0.11",NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Leuciscus","idus",85,"Froese & Pauly, 2000","","Kulíšková et al., 2009","migratory","IUCN, 2020","Mar-Apr","Mar-Apr","Kulíšková et al., 2009;Winter & Fredrich, 2003;IUCN, 2020","Nikki","6570","IUCN, 2020;Froese & Pauly, 2000","N",0.208,0.292,NA,NA,"","",9.84362488884132,10.2252695844515,9.87420012082095,NA,NA,NA,NA,NA,NA
1697,"Luxilus cornutus","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Yoder et al. 2012","Comte","Luxilus cornutus_45.73_-78.4",26,45.73,-78.4,"","Lake Opeongo Ontario Canada",NA,32,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Luxilus","cornutus",18,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","2190","Froese & Pauly, 2000","N",NA,NA,NA,NA,"","",12.0552156199773,12.8886938651734,12.0732711549705,NA,NA,NA,NA,NA,NA
1733,"Micropterus dolomieu","Chordata","Teleostei","Perciformes","Centrarchidae",NA,"Cherry et al. 1977","Comte","Micropterus dolomieu_36.94_-81.05",33,36.94,-81.05,"","New River drainage US",7,35,"tmax",NA,"SD",10,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Micropterus","dolomieu",69,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","9490","Froese & Pauly, 2000;Meyers et al., 2015","N",NA,NA,NA,NA,"","",8.51531011405994,8.78200136310065,8.51133215211588,NA,NA,NA,NA,NA,NA
1739,"Micropterus punctulatus","Chordata","Teleostei","Perciformes","Centrarchidae",NA,"Cherry et al. 1977","Comte","Micropterus punctulatus_36.94_-81.05",33,36.94,-81.05,"","New River drainage US",7,36,"tmax",NA,"SD",10,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Micropterus","punctulatus",63.5,"Froese & Pauly, 2000","","","non-migratory","NatureServe, 2020","","","","Nikki","2555","Froese & Pauly, 2000","N",NA,NA,NA,NA,"","",8.50338172918994,9.19928339592346,8.51133215211588,NA,NA,NA,NA,NA,NA
1745,"Micropterus salmoides","Chordata","Teleostei","Perciformes","Centrarchidae",NA,"Beitinger et al. 2000","Comte","Micropterus salmoides_34.45_-96.64",20,34.45,-96.64,"","Connerville Johnston County Oklahoma US",20,35.4,"tmax",0.47,"SD",10,"critical","LOE","0.3",NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Micropterus","salmoides",97,"Froese & Pauly, 2000","Fall and Winter","Crawshaw, 1984","non-migratory","IUCN, 2020","","","","Nikki","8395","Froese & Pauly, 2000;Meyers et al., 2015","N",NA,NA,0.708,0.792,"0.875","0.125",6.98495032011696,7.44875628965147,6.95485963294801,0.31,0.0288675134594809,10.7387150069272,0.0591122059710052,-0.0567965362404425,0.676796536240443
1746,"Micropterus salmoides","Chordata","Teleostei","Perciformes","Centrarchidae",NA,"Beitinger et al. 2000","Comte","Micropterus salmoides_34.45_-96.64",25,34.45,-96.64,"","Connerville Johnston County Oklahoma US",20,36.7,"tmax",0.59,"SD",10,"critical","LOE","0.3",NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Micropterus","salmoides",97,"Froese & Pauly, 2000","Fall and Winter","Crawshaw, 1984","non-migratory","IUCN, 2020","","","","Nikki","8395","Froese & Pauly, 2000;Meyers et al., 2015","N",NA,NA,0.708,0.792,"0.875","0.125",6.98495032011696,7.44875628965147,6.95485963294801,0.31,0.0288675134594809,10.7387150069272,0.0591122059710052,-0.0567965362404425,0.676796536240443
1747,"Micropterus salmoides","Chordata","Teleostei","Perciformes","Centrarchidae",NA,"Beitinger et al. 2000","Comte","Micropterus salmoides_34.45_-96.64",30,34.45,-96.64,"","Connerville Johnston County Oklahoma US",20,38.5,"tmax",0.34,"SD",10,"critical","LOE","0.3",NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Micropterus","salmoides",97,"Froese & Pauly, 2000","Fall and Winter","Crawshaw, 1984","non-migratory","IUCN, 2020","","","","Nikki","8395","Froese & Pauly, 2000;Meyers et al., 2015","N",NA,NA,0.708,0.792,"0.875","0.125",6.98495032011696,7.44875628965147,6.95485963294801,0.31,0.0288675134594809,10.7387150069272,0.0591122059710052,-0.0567965362404425,0.676796536240443
1751,"Micropterus salmoides","Chordata","Teleostei","Perciformes","Centrarchidae",NA,"Cvancara et al. 1977","Comte","Micropterus salmoides_38.34_-90.37",31,38.34,-90.37,"","Mississippi River US",NA,35.6,"tmax",NA,"SD",20,"lethal","death","0.07",NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Micropterus","salmoides",97,"Froese & Pauly, 2000","Fall and Winter","Crawshaw, 1984","non-migratory","IUCN, 2020","","","","Nikki","8395","Froese & Pauly, 2000;Meyers et al., 2015","N",NA,NA,0.708,0.792,"0.875","0.125",8.08001325171972,8.50786326406991,8.06226573609616,NA,NA,NA,NA,NA,NA
1756,"Micropterus salmoides","Chordata","Teleostei","Perciformes","Centrarchidae",NA,"Beitinger et al. 2000","Comte","Micropterus salmoides_45.55_-92.39",8,45.55,-92.39,"","Bone Lake Wisconsin US",NA,29.2,"tmax",1.36,"SD",10,"lethal","death","0.2",NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Micropterus","salmoides",97,"Froese & Pauly, 2000","Fall and Winter","Crawshaw, 1984","non-migratory","IUCN, 2020","","","","Nikki","8395","Froese & Pauly, 2000;Meyers et al., 2015","N",NA,NA,0.708,0.792,"0.875","0.125",9.80810608386036,10.4499962608763,9.802639741997,0.475,0.0265165042944955,17.9133717900592,0.00310185134653148,0.360908690413875,0.589091309586124
1757,"Micropterus salmoides","Chordata","Teleostei","Perciformes","Centrarchidae",NA,"Beitinger et al. 2000","Comte","Micropterus salmoides_45.55_-92.39",16,45.55,-92.39,"","Bone Lake Wisconsin US",NA,33.6,"tmax",0.87,"SD",10,"lethal","death","0.2",NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Micropterus","salmoides",97,"Froese & Pauly, 2000","Fall and Winter","Crawshaw, 1984","non-migratory","IUCN, 2020","","","","Nikki","8395","Froese & Pauly, 2000;Meyers et al., 2015","N",NA,NA,0.708,0.792,"0.875","0.125",9.80810608386036,10.4499962608763,9.802639741997,0.475,0.0265165042944955,17.9133717900592,0.00310185134653148,0.360908690413875,0.589091309586124
1758,"Micropterus salmoides","Chordata","Teleostei","Perciformes","Centrarchidae",NA,"Beitinger et al. 2000","Comte","Micropterus salmoides_45.55_-92.39",24,45.55,-92.39,"","Bone Lake Wisconsin US",NA,36.5,"tmax",0.51,"SD",10,"lethal","death","0.2",NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Micropterus","salmoides",97,"Froese & Pauly, 2000","Fall and Winter","Crawshaw, 1984","non-migratory","IUCN, 2020","","","","Nikki","8395","Froese & Pauly, 2000;Meyers et al., 2015","N",NA,NA,0.708,0.792,"0.875","0.125",9.80810608386036,10.4499962608763,9.802639741997,0.475,0.0265165042944955,17.9133717900592,0.00310185134653148,0.360908690413875,0.589091309586124
1759,"Micropterus salmoides","Chordata","Teleostei","Perciformes","Centrarchidae",NA,"Beitinger et al. 2000","Comte","Micropterus salmoides_45.55_-92.39",32,45.55,-92.39,"","Bone Lake Wisconsin US",NA,40.9,"tmax",0.4,"SD",10,"lethal","death","0.2",NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Micropterus","salmoides",97,"Froese & Pauly, 2000","Fall and Winter","Crawshaw, 1984","non-migratory","IUCN, 2020","","","","Nikki","8395","Froese & Pauly, 2000;Meyers et al., 2015","N",NA,NA,0.708,0.792,"0.875","0.125",9.80810608386036,10.4499962608763,9.802639741997,0.475,0.0265165042944955,17.9133717900592,0.00310185134653148,0.360908690413875,0.589091309586124
1760,"Micropterus salmoides","Chordata","Teleostei","Perciformes","Centrarchidae",NA,"Yoder et al. 2012","Comte","Micropterus salmoides_46.78_-94.7",20,46.78,-94.7,"","Minessota US",NA,31.2,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Micropterus","salmoides",97,"Froese & Pauly, 2000","Fall and Winter","Crawshaw, 1984","non-migratory","IUCN, 2020","","","","Nikki","8395","Froese & Pauly, 2000;Meyers et al., 2015","N",NA,NA,0.708,0.792,"0.875","0.125",10.0636935058504,10.6772263234311,10.057621597001,-0.0364583333333336,0.129735251695164,-0.281021024408994,0.79696157210067,-0.449333805755659,0.376417139088992
1761,"Micropterus salmoides","Chordata","Teleostei","Perciformes","Centrarchidae",NA,"Yoder et al. 2012","Comte","Micropterus salmoides_46.78_-94.7",24,46.78,-94.7,"","Minessota US",NA,32.4,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Micropterus","salmoides",97,"Froese & Pauly, 2000","Fall and Winter","Crawshaw, 1984","non-migratory","IUCN, 2020","","","","Nikki","8395","Froese & Pauly, 2000;Meyers et al., 2015","N",NA,NA,0.708,0.792,"0.875","0.125",10.0636935058504,10.6772263234311,10.057621597001,-0.0364583333333336,0.129735251695164,-0.281021024408994,0.79696157210067,-0.449333805755659,0.376417139088992
1762,"Micropterus salmoides","Chordata","Teleostei","Perciformes","Centrarchidae",NA,"Yoder et al. 2012","Comte","Micropterus salmoides_46.78_-94.7",27,46.78,-94.7,"","Minessota US",NA,33,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Micropterus","salmoides",97,"Froese & Pauly, 2000","Fall and Winter","Crawshaw, 1984","non-migratory","IUCN, 2020","","","","Nikki","8395","Froese & Pauly, 2000;Meyers et al., 2015","N",NA,NA,0.708,0.792,"0.875","0.125",10.0636935058504,10.6772263234311,10.057621597001,-0.0364583333333336,0.129735251695164,-0.281021024408994,0.79696157210067,-0.449333805755659,0.376417139088992
1763,"Micropterus salmoides","Chordata","Teleostei","Perciformes","Centrarchidae",NA,"Yoder et al. 2012","Comte","Micropterus salmoides_46.78_-94.7",30,46.78,-94.7,"","Minessota US",NA,31.7,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Micropterus","salmoides",97,"Froese & Pauly, 2000","Fall and Winter","Crawshaw, 1984","non-migratory","IUCN, 2020","","","","Nikki","8395","Froese & Pauly, 2000;Meyers et al., 2015","N",NA,NA,0.708,0.792,"0.875","0.125",10.0636935058504,10.6772263234311,10.057621597001,-0.0364583333333336,0.129735251695164,-0.281021024408994,0.79696157210067,-0.449333805755659,0.376417139088992
1764,"Micropterus salmoides","Chordata","Teleostei","Perciformes","Centrarchidae",NA,"Yoder et al. 2012","Comte","Micropterus salmoides_46.78_-94.7",20,46.78,-94.7,"","Minessota US",NA,33.7,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Micropterus","salmoides",97,"Froese & Pauly, 2000","Fall and Winter","Crawshaw, 1984","non-migratory","IUCN, 2020","","","","Nikki","8395","Froese & Pauly, 2000;Meyers et al., 2015","N",NA,NA,0.708,0.792,"0.875","0.125",10.0636935058504,10.6772263234311,10.057621597001,-0.0364583333333336,0.129735251695164,-0.281021024408994,0.79696157210067,-0.449333805755659,0.376417139088992
1772,"Morone chrysops","Chordata","Teleostei","Perciformes","Moronidae",NA,"Cvancara et al. 1977","Comte","Morone chrysops_38.34_-90.37",31,38.34,-90.37,"","Mississippi River US",NA,35.6,"tmax",NA,"SD",20,"lethal","death","0.07",NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Morone","chrysops",45,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","3285","Froese & Pauly, 2000;Meyers et al., 2015","N",NA,NA,NA,NA,"","",10.8282886222365,11.5000662102281,10.8326842237545,NA,NA,NA,NA,NA,NA
1889,"Notropis atherinoides","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Yoder et al. 2012","Comte","Notropis atherinoides_47.29_-89.98",20,47.29,-89.98,"","Lake superior Minessota US",NA,35.2,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Notropis","atherinoides",13,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","1825","Huenemann et al., 2015","N",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA
1890,"Notropis hudsonius","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Yoder et al. 2012","Comte","Notropis hudsonius_39.97_-76.48",6,39.97,-76.48,"","Susquehanna River US",NA,26.9,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Notropis","hudsonius",15,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","1825","Peer, 1966","N",NA,NA,NA,NA,"","",9.92428399686539,10.6425262109286,9.94331020317851,0.308333333333333,0.10735455276792,2.87210300246783,0.0639402482932612,-0.0333167664783175,0.649983433144984
1891,"Notropis hudsonius","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Yoder et al. 2012","Comte","Notropis hudsonius_39.97_-76.48",12,39.97,-76.48,"","Susquehanna River US",NA,27,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Notropis","hudsonius",15,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","1825","Peer, 1966","N",NA,NA,NA,NA,"","",9.92428399686539,10.6425262109286,9.94331020317851,0.308333333333333,0.10735455276792,2.87210300246783,0.0639402482932612,-0.0333167664783175,0.649983433144984
1892,"Notropis hudsonius","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Yoder et al. 2012","Comte","Notropis hudsonius_39.97_-76.48",18,39.97,-76.48,"","Susquehanna River US",NA,26.7,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,"Freshwater",NA,"Notropis","hudsonius",15,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","1825","Peer, 1966","N",NA,NA,NA,NA,"","",9.92428399686539,10.6425262109286,9.94331020317851,0.308333333333333,0.10735455276792,2.87210300246783,0.0639402482932612,-0.0333167664783175,0.649983433144984
